datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:geometry	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2017-06-27 07:58:33+00:00	GE01	0.47	0.0.1	105001000A76A200	38	031113103223	22.1	44.5	65.4	137.3	66.0	32638	{'type': 'Polygon', 'coordinates': [[[390156.25, 4725156.25], [390156.25, 4722898.5012067845], [385971.5328018891, 4722964.328496544], [386007.63082960853, 4725156.25], [390156.25, 4725156.25]]]}	MXRA-Z38-031113103223	385971.5328018891,4722898.5012067845,390156.25,4725156.25	9.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103223/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:33+00:00	GE01	0.47	0.0.1	105001000A76A200	38	031113103232	21.9	43.7	65.6	137.3	66.0	32638	{'type': 'Polygon', 'coordinates': [[[389843.75, 4725156.25], [395156.25, 4725156.25], [395156.25, 4722819.849189644], [389843.75, 4722903.416957856], [389843.75, 4725156.25]]]}	MXRA-Z38-031113103232	389843.75,4722819.849189644,395156.25,4725156.25	12.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103232/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:33+00:00	GE01	0.47	0.0.1	105001000A76A200	38	031113103233	21.7	43.1	65.8	137.3	66.0	32638	{'type': 'Polygon', 'coordinates': [[[394843.75, 4725156.25], [396022.98324792786, 4725156.25], [395987.69031047664, 4722806.770298134], [394843.75, 4722824.764940715], [394843.75, 4725156.25]]]}	MXRA-Z38-031113103233	394843.75,4722806.770298134,396022.98324792786,4725156.25	2.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103233/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:34+00:00	GE01	0.47	0.0.1	105001000A76A200	38	031113103221	21.4	46.1	66.2	137.4	66.0	32638	{'type': 'Polygon', 'coordinates': [[[390156.25, 4730156.25], [390156.25, 4724843.75], [386002.48437083047, 4724843.75], [386089.9741700578, 4730156.25], [390156.25, 4730156.25]]]}	MXRA-Z38-031113103221	386002.48437083047,4724843.75,390156.25,4730156.25	21.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103221/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:34+00:00	GE01	0.47	0.0.1	105001000A76A200	38	031113103230	21.2	45.4	66.4	137.4	66.0	32638	{'type': 'Polygon', 'coordinates': [[[389843.75, 4730156.25], [389843.75, 4724843.75], [395156.25, 4724843.75], [395156.25, 4730156.25], [389843.75, 4730156.25]]]}	MXRA-Z38-031113103230	389843.75,4724843.75,395156.25,4730156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103230/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:34+00:00	GE01	0.46	0.0.1	105001000A76A200	38	031113103231	21.0	44.7	66.6	137.4	66.0	32638	{'type': 'Polygon', 'coordinates': [[[394843.75, 4724843.75], [394843.75, 4730156.25], [396098.0912333749, 4730156.25], [396018.2889988374, 4724843.75], [394843.75, 4724843.75]]]}	MXRA-Z38-031113103231	394843.75,4724843.75,396098.0912333749,4730156.25	6.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103231/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:35+00:00	GE01	0.46	0.0.1	105001000A76A200	38	031113103203	20.7	47.8	66.9	137.5	66.0	32638	{'type': 'Polygon', 'coordinates': [[[390156.25, 4729843.75], [386084.82771127974, 4729843.75], [386152.24396158505, 4733937.356716553], [390156.25, 4733874.254258792], [390156.25, 4729843.75]]]}	MXRA-Z38-031113103203	386084.82771127974,4729843.75,390156.25,4733937.356716553	16.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103203/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:35+00:00	GE01	0.46	0.0.1	105001000A76A200	38	031113103212	20.5	47.1	67.2	137.5	66.0	32638	{'type': 'Polygon', 'coordinates': [[[395156.25, 4729843.75], [389843.75, 4729843.75], [389843.75, 4733879.179205923], [395156.25, 4733795.455104701], [395156.25, 4729843.75]]]}	MXRA-Z38-031113103212	389843.75,4729843.75,395156.25,4733879.179205923	21.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103212/2017-06-27/105001000A76A200-visual.tif
2017-06-27 07:58:35+00:00	GE01	0.46	0.0.1	105001000A76A200	38	031113103213	20.3	46.4	67.4	137.5	66.0	32638	{'type': 'Polygon', 'coordinates': [[[394843.75, 4729843.75], [394843.75, 4733800.380051832], [396152.5220509013, 4733779.75402573], [396093.39698428445, 4729843.75], [394843.75, 4729843.75]]]}	MXRA-Z38-031113103213	394843.75,4729843.75,396152.5220509013,4733800.380051832	5.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/shovi-georgia-landslide-8Aug23/ard/38/031113103213/2017-06-27/105001000A76A200-visual.tif
